Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1482B-12H-2-A,0,146,97.56,99.02,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,2,A,,,,,184
363-U1482B-12H-3-A,0,33,99.02,99.35,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,3,A,,,,,185
363-U1482B-12H-3-A,33,52,99.35,99.54,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,3,A,,,,,186
363-U1482B-12H-3-A,52,102,99.54,100.04,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,3,A,,,,,187
363-U1482B-12H-3-A,102,116,100.04,100.18,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,3,A,,,,,188
363-U1482B-12H-3-A,116,147,100.18,100.49,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,3,A,,,,,189
363-U1482B-12H-4-A,0,48,100.49,100.97,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,4,A,,,,,190
363-U1482B-12H-4-A,48,116,100.97,101.65,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,4,A,,,,,191
363-U1482B-12H-4-A,116,147,101.65,101.96,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,4,A,,,,,192
363-U1482B-12H-5-A,0,26,101.96,102.22,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,5,A,,,,,193
363-U1482B-12H-5-A,26,86,102.22,102.82,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,5,A,,,,,194
363-U1482B-12H-5-A,86,147,102.82,103.43,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,5,A,,,,,195
363-U1482B-12H-6-A,0,21,103.43,103.64,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,6,A,,,,,196
363-U1482B-12H-6-A,21,65,103.64,104.08,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,6,A,,,,,197
363-U1482B-12H-6-A,65,85,104.08,104.28,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,6,A,,,,,198
363-U1482B-12H-6-A,85,147,104.28,104.9,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,6,A,,,,,199
363-U1482B-12H-7-A,0,30,104.9,105.2,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,7,A,,,,,200
363-U1482B-12H-7-A,30,84,105.2,105.74,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,12,H,7,A,,,,,201
363-U1482B-13H-1-A,0,146,105.6,107.06,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,1,A,,,,,202
363-U1482B-13H-2-A,0,141,107.06,108.47,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,2,A,,,,,203
363-U1482B-13H-3-A,0,130,108.47,109.77,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,3,A,,,,,204
363-U1482B-13H-3-A,130,148,109.77,109.95,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,3,A,,,,,205
363-U1482B-13H-4-A,0,95,109.95,110.9,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,4,A,,,,,206
363-U1482B-13H-4-A,95,135,110.9,111.3,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,4,A,,,,,207
363-U1482B-13H-4-A,135,146,111.3,111.41,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,4,A,,,,,208
363-U1482B-13H-5-A,0,120,111.41,112.61,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,5,A,,,,,209
363-U1482B-13H-5-A,120,141,112.61,112.82,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,5,A,,,,,210
363-U1482B-13H-6-A,0,95,112.82,113.77,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,6,A,,,,,211
363-U1482B-13H-6-A,95,146,113.77,114.28,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,6,A,,,,,212
363-U1482B-13H-7-A,0,99,114.28,115.27,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,7,A,,,,,213
363-U1482B-13H-CC-A,0,25,115.27,115.52,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,13,H,CC,A,,,,,214
363-U1482B-14H-1-A,0,49,115.1,115.59,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,1,A,,,,,215
363-U1482B-14H-1-A,49,146,115.59,116.56,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,1,A,,,,,216
363-U1482B-14H-2-A,0,111,116.56,117.67,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,2,A,,,,,217
363-U1482B-14H-2-A,111,146,117.67,118.02,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,2,A,,,,,218
363-U1482B-14H-3-A,0,22,118.02,118.24,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,3,A,,,,,219
363-U1482B-14H-3-A,22,51,118.24,118.53,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,3,A,,,,,220
363-U1482B-14H-3-A,51,115,118.53,119.17,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,3,A,,,,,221
363-U1482B-14H-3-A,115,147,119.17,119.49,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,3,A,,,,,222
363-U1482B-14H-4-A,0,146,119.49,120.95,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,4,A,,,,,223
363-U1482B-14H-5-A,0,146,120.95,122.41,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,5,A,,,,,224
363-U1482B-14H-6-A,0,146,122.41,123.87,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,6,A,,,,,225
363-U1482B-14H-7-A,0,95,123.87,124.82,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,7,A,,,,,226
363-U1482B-14H-CC-A,0,30,124.82,125.12,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,14,H,CC,A,,,,,227
363-U1482B-15H-1-A,0,56,124.6,125.16,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,1,A,,,,,228
363-U1482B-15H-1-A,56,94,125.16,125.54,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,1,A,,,,,229
363-U1482B-15H-1-A,94,146,125.54,126.06,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,1,A,,,,,230
363-U1482B-15H-2-A,0,146,126.06,127.52,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,2,A,,,,,231
363-U1482B-15H-3-A,0,57,127.52,128.09,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,3,A,,,,,232
363-U1482B-15H-3-A,57,85,128.09,128.37,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,3,A,,,,,233
363-U1482B-15H-3-A,85,135,128.37,128.87,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,3,A,,,,,234
363-U1482B-15H-3-A,135,146,128.87,128.98,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,3,A,,,,,235
363-U1482B-15H-4-A,0,30,128.98,129.28,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,4,A,,,,,236
363-U1482B-15H-4-A,30,78,129.28,129.76,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,4,A,,,,,237
363-U1482B-15H-4-A,78,146,129.76,130.44,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,4,A,,,,,238
363-U1482B-15H-5-A,0,64,130.44,131.08,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,5,A,,,,,239
363-U1482B-15H-5-A,64,147,131.08,131.91,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,5,A,,,,,240
363-U1482B-15H-6-A,0,15,131.91,132.06,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,6,A,,,,,241
363-U1482B-15H-6-A,15,60,132.06,132.51,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,6,A,,,,,242
363-U1482B-15H-6-A,60,105,132.51,132.96,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,6,A,,,,,243
363-U1482B-15H-6-A,105,146,132.96,133.37,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,6,A,,,,,244
363-U1482B-15H-7-A,0,98,133.37,134.35,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,15,H,7,A,,,,,245
363-U1482B-16H-1-A,0,133,134.1,135.43,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,1,A,,,,,246
363-U1482B-16H-1-A,133,146,135.43,135.56,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,1,A,,,,,247
363-U1482B-16H-2-A,0,120,135.56,136.76,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,2,A,,,,,248
363-U1482B-16H-2-A,120,146,136.76,137.02,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,2,A,,,,,249
363-U1482B-16H-3-A,0,15,137.02,137.17,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,3,A,,,,,250
363-U1482B-16H-3-A,15,130,137.17,138.32,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,3,A,,,,,251
363-U1482B-16H-3-A,130,147,138.32,138.49,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,3,A,,,,,252
363-U1482B-16H-4-A,0,12,138.49,138.61,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,4,A,,,,,253
363-U1482B-16H-4-A,12,120,138.61,139.69,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,4,A,,,,,254
363-U1482B-16H-4-A,120,147,139.69,139.96,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,4,A,,,,,255
363-U1482B-16H-5-A,0,5,139.96,140.01,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,5,A,,,,,256
363-U1482B-16H-5-A,5,53,140.01,140.49,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,5,A,,,,,257
363-U1482B-16H-5-A,53,88,140.49,140.84,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,5,A,,,,,258
363-U1482B-16H-5-A,88,130,140.84,141.26,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,5,A,,,,,259
363-U1482B-16H-5-A,130,146,141.26,141.42,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,5,A,,,,,260
363-U1482B-16H-6-A,0,23,141.42,141.65,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,6,A,,,,,261
363-U1482B-16H-6-A,23,78,141.65,142.2,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,6,A,,,,,262
363-U1482B-16H-6-A,78,109,142.2,142.51,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,6,A,,,,,263
363-U1482B-16H-6-A,109,147,142.51,142.89,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,6,A,,,,,264
363-U1482B-16H-7-A,0,53,142.89,143.42,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,7,A,,,,,265
363-U1482B-16H-7-A,53,65,143.42,143.54,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,7,A,,,,,266
363-U1482B-16H-7-A,65,97,143.54,143.86,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,7,A,,,,,267
363-U1482B-16H-CC-A,0,23,143.86,144.09,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,16,H,CC,A,,,,,268
363-U1482B-17H-1-A,0,40,143.6,144,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,17,H,1,A,,,,,269
363-U1482B-17H-1-A,40,75,144,144.35,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,17,H,1,A,,,,,270
363-U1482B-17H-1-A,75,128,144.35,144.88,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,17,H,1,A,,,,,271
363-U1482B-17H-1-A,128,146,144.88,145.06,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,17,H,1,A,,,,,272
363-U1482B-17H-2-A,0,146,145.06,146.52,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,17,H,2,A,,,,,273
363-U1482B-17H-3-A,0,146,146.52,147.98,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,17,H,3,A,,,,,274
363-U1482B-17H-4-A,0,146,147.98,149.44,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,17,H,4,A,,,,,275
363-U1482B-17H-5-A,0,71,149.44,150.15,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,17,H,5,A,,,,,276
363-U1482B-17H-5-A,71,146,150.15,150.9,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,B,17,H,5,A,,,,,277
