Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data,row_index
339-U1389A-27X-2-A,339,U1389,A,27,27-2,X,2,A,0,24,236.64,236.88,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,common [A48],,Forams and shell fragments present including Scaphopoda. ,100,100,,533
339-U1389A-27X-2-A,339,U1389,A,27,27-2,X,2,A,24,50,236.88,237.14,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present,100,100,,534
339-U1389A-27X-2-A,339,U1389,A,27,27-2,X,2,A,50,63,237.14,237.27,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present including Scaphopoda,100,100,,535
339-U1389A-27X-2-A,339,U1389,A,27,27-2,X,2,A,63,131,237.27,237.95,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,common [A48],,Forams and shell fragments present including Scaphopoda,100,100,,536
339-U1389A-27X-2-A,339,U1389,A,27,27-2,X,2,A,131,150,237.95,238.14,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,,,100,,,,,,,,,,,Disturbed,100,100,,537
339-U1389A-27X-3-A,339,U1389,A,27,27-3,X,3,A,0,25,238.14,238.39,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,,,100,irregular contact,,,,,,,,,,Disturbed,100,100,,538
339-U1389A-27X-3-A,339,U1389,A,27,27-3,X,3,A,25,32,238.39,238.46,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,,539
339-U1389A-27X-3-A,339,U1389,A,27,27-3,X,3,A,32,145,238.46,239.59,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present,100,100,,540
339-U1389A-27X-3-A,339,U1389,A,27,27-3,X,3,A,145,150,239.59,239.64,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,,541
339-U1389A-27X-4-A,339,U1389,A,27,27-4,X,4,A,0,40,239.64,240.04,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,rare [A48],,Forams and shell fragments present,100,100,,542
339-U1389A-27X-4-A,339,U1389,A,27,27-4,X,4,A,40,122,240.04,240.86,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Forams and shell fragments present. Pyrite filled burrows,100,100,,543
339-U1389A-27X-4-A,339,U1389,A,27,27-4,X,4,A,122,144,240.86,241.08,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,,,,100,100,,544
339-U1389A-27X-4-A,339,U1389,A,27,27-4,X,4,A,144,150,241.08,241.14,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Forams and shell fragments present,100,100,,545
339-U1389A-27X-5-A,339,U1389,A,27,27-5,X,5,A,0,50,241.14,241.64,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,color contact,,,,,,sparse_339 [DB91],2,rare [A48],,Forams and shell fragments present,100,100,,546
339-U1389A-27X-5-A,339,U1389,A,27,27-5,X,5,A,50,150,241.64,242.64,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Pyrite filled burrows,100,100,,547
339-U1389A-27X-6-A,339,U1389,A,27,27-6,X,6,A,0,111,242.64,243.75,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,rare [A48],,Pyrite filled burrows,100,100,,548
339-U1389A-27X-6-A,339,U1389,A,27,27-6,X,6,A,111,130,243.75,243.94,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,5GY 4/1 (dark greenish gray),fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,abundant [A48],,Abundant shell fragments,100,100,,549
339-U1389A-27X-7-A,339,U1389,A,27,27-7,X,7,A,0,4,243.94,243.98,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,5GY 4/1 (dark greenish gray),fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,abundant [A48],,Abundant shell fragments,100,100,,550
339-U1389A-27X-7-A,339,U1389,A,27,27-7,X,7,A,4,38,243.98,244.32,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5GY 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present,100,100,,551
339-U1389A-27X-7-A,339,U1389,A,27,27-7,X,7,A,38,58,244.32,244.52,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,few [A48],,Forams present,100,100,,552
339-U1389A-27X-CC-A,339,U1389,A,27,27-CC,X,CC,A,0,64,244.52,245.16,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5GY 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present including Scaphopoda,100,100,,553
339-U1389A-28X-1-A,339,U1389,A,28,28-1,X,1,A,0,68,245.3,245.98,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,few [A48],,Forams and shell fragments present,100,100,,554
339-U1389A-28X-1-A,339,U1389,A,28,28-1,X,1,A,68,84,245.98,246.14,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,common [A48],,Forams and shell fragments present,100,100,,555
339-U1389A-28X-1-A,339,U1389,A,28,28-1,X,1,A,84,150,246.14,246.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams present,100,100,,556
339-U1389A-28X-2-A,339,U1389,A,28,28-2,X,2,A,0,150,246.8,248.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,few [A48],,"Forams, shell fragments and pyrite filled burrows present",100,100,,557
339-U1389A-28X-3-A,339,U1389,A,28,28-3,X,3,A,0,88,248.3,249.18,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,"Forams, shell fragments and pyrite filled burrows present",100,100,,558
339-U1389A-28X-3-A,339,U1389,A,28,28-3,X,3,A,88,98,249.18,249.28,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,,559
339-U1389A-28X-3-A,339,U1389,A,28,28-3,X,3,A,98,142,249.28,249.72,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,abundant [A48],,Shell fragments present,100,100,,560
339-U1389A-28X-3-A,339,U1389,A,28,28-3,X,3,A,142,150,249.72,249.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,very fine sand [W22_2],3,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams present,100,100,,561
339-U1389A-28X-4-A,339,U1389,A,28,28-4,X,4,A,0,150,249.8,251.3,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,very fine sand [W22_2],3,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams present,100,100,,562
339-U1389A-28X-5-A,339,U1389,A,28,28-5,X,5,A,0,150,251.3,252.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,very fine sand [W22_2],3,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,few [A48],,"Forams, shell fragments and pyrite filled burrows present",100,100,,563
339-U1389A-28X-6-A,339,U1389,A,28,28-6,X,6,A,0,42,252.8,253.22,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,very fine sand [W22_2],3,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,few [A48],,"Forams, shell fragments and pyrite filled burrows present",100,100,,564
339-U1389A-28X-6-A,339,U1389,A,28,28-6,X,6,A,42,50,253.22,253.3,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,,565
339-U1389A-28X-6-A,339,U1389,A,28,28-6,X,6,A,50,72,253.3,253.52,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,few [A48],,Shell fragments present,100,100,,566
339-U1389A-28X-6-A,339,U1389,A,28,28-6,X,6,A,72,91,253.52,253.71,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 5/1 (greenish gray),fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,,,Disturbed,100,100,,567
339-U1389A-28X-6-A,339,U1389,A,28,28-6,X,6,A,91,140,253.71,254.2,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments present,100,100,,568
339-U1389A-28X-7-A,339,U1389,A,28,28-7,X,7,A,0,5,254.2,254.25,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments present,100,100,,569
339-U1389A-28X-7-A,339,U1389,A,28,28-7,X,7,A,5,59,254.25,254.79,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams present ,100,100,,570
339-U1389A-28X-CC-A,339,U1389,A,28,28-CC,X,CC,A,0,48,254.79,255.27,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams present ,100,100,,571
339-U1389A-29X-1-A,339,U1389,A,29,29-1,X,1,A,0,150,254.9,256.4,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,common [A48],,"Shell fragments, forams and pyrite filled burrows present",100,100,,572
339-U1389A-29X-2-A,339,U1389,A,29,29-2,X,2,A,0,150,256.4,257.9,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,common [A48],,"Shell fragments, forams and pyrite filled burrows present",100,100,,573
339-U1389A-29X-3-A,339,U1389,A,29,29-3,X,3,A,0,59,257.9,258.49,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,common [A48],,"Shell fragments, forams and pyrite filled burrows present",100,100,,574
339-U1389A-29X-3-A,339,U1389,A,29,29-3,X,3,A,59,119,258.49,259.09,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 3/2 (dark olive gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,common [A48],,"Shell fragments, forams and pyrite filled burrows present",100,100,,575
339-U1389A-29X-3-A,339,U1389,A,29,29-3,X,3,A,119,150,259.09,259.4,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present",100,100,,576
339-U1389A-29X-4-A,339,U1389,A,29,29-4,X,4,A,0,108,259.4,260.48,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Shell fragments, forams and pyrite filled burrows present",100,100,,577
339-U1389A-29X-4-A,339,U1389,A,29,29-4,X,4,A,108,118,260.48,260.58,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,578
339-U1389A-29X-4-A,339,U1389,A,29,29-4,X,4,A,118,135,260.58,260.75,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,irregular contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,579
339-U1389A-29X-4-A,339,U1389,A,29,29-4,X,4,A,135,150,260.75,260.9,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Forams present,100,100,,580
339-U1389A-29X-5-A,339,U1389,A,29,29-5,X,5,A,0,150,260.9,262.4,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,581
339-U1389A-29X-6-A,339,U1389,A,29,29-6,X,6,A,0,79,262.4,263.19,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,582
339-U1389A-29X-6-A,339,U1389,A,29,29-6,X,6,A,79,110,263.19,263.5,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 3/2 (dark olive gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,583
339-U1389A-29X-7-A,339,U1389,A,29,29-7,X,7,A,0,25,263.5,263.75,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 3/2 (dark olive gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,584
339-U1389A-29X-7-A,339,U1389,A,29,29-7,X,7,A,25,67,263.75,264.17,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,585
339-U1389A-29X-CC-A,339,U1389,A,29,29-CC,X,CC,A,0,4,264.17,264.21,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,586
339-U1389A-29X-CC-A,339,U1389,A,29,29-CC,X,CC,A,4,39,264.21,264.56,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,587
339-U1389A-29X-CC-A,339,U1389,A,29,29-CC,X,CC,A,39,44,264.56,264.61,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,few [A48],,Shell fragments and forams present,100,100,,588
339-U1389A-30X-1-A,339,U1389,A,30,30-1,X,1,A,0,22,264.6,264.82,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,,100,100,,589
339-U1389A-30X-1-A,339,U1389,A,30,30-1,X,1,A,22,33,264.82,264.93,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,common [A48],,Shell fragments present,100,100,,590
339-U1389A-30X-1-A,339,U1389,A,30,30-1,X,1,A,33,44,264.93,265.04,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,591
339-U1389A-30X-2-A,339,U1389,A,30,30-2,X,2,A,0,18,265.04,265.22,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,592
339-U1389A-30X-2-A,339,U1389,A,30,30-2,X,2,A,18,115,265.22,266.19,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments and forams present ,100,100,,593
339-U1389A-30X-2-A,339,U1389,A,30,30-2,X,2,A,115,150,266.19,266.54,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams present,100,100,,594
339-U1389A-30X-3-A,339,U1389,A,30,30-3,X,3,A,0,150,266.54,268.04,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Forams present,100,100,,595
339-U1389A-30X-4-A,339,U1389,A,30,30-4,X,4,A,0,150,268.04,269.54,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments and forams present ,100,100,,596
339-U1389A-30X-5-A,339,U1389,A,30,30-5,X,5,A,0,150,269.54,271.04,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,"Shell fragments, forams present  and pyrite filled burrows",100,100,,597
339-U1389A-30X-6-A,339,U1389,A,30,30-6,X,6,A,0,70,271.04,271.74,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,color contact,,,,,,sparse_339 [DB91],2,rare [A48],,"Shell fragments, forams present  and pyrite filled burrows",100,100,,598
339-U1389A-30X-6-A,339,U1389,A,30,30-6,X,6,A,70,150,271.74,272.54,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,599
339-U1389A-30X-7-A,339,U1389,A,30,30-7,X,7,A,0,40,272.54,272.94,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 3/1 (very dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,color contact,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,600
339-U1389A-30X-7-A,339,U1389,A,30,30-7,X,7,A,40,146,272.94,274,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,601
339-U1389A-30X-CC-A,339,U1389,A,30,30-CC,X,CC,A,0,35,274,274.35,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Forams present,100,100,,602
