Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1490A-17H-2-A,10,16,148.3,148.36,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,2,A,,,,,290
363-U1490A-17H-2-A,16,150,148.36,149.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,2,A,,,,,291
363-U1490A-17H-3-A,0,13,149.7,149.83,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,3,A,,,,,292
363-U1490A-17H-3-A,13,96,149.83,150.66,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,3,A,,,,,293
363-U1490A-17H-3-A,96,98,150.66,150.68,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,3,A,,,,,294
363-U1490A-17H-3-A,98,144,150.68,151.14,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,3,A,,,,,295
363-U1490A-17H-3-A,144,150,151.14,151.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,3,A,,,,,296
363-U1490A-17H-4-A,0,18,151.2,151.38,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,4,A,,,,,297
363-U1490A-17H-4-A,18,101,151.38,152.21,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,4,A,,,,,298
363-U1490A-17H-4-A,101,106,152.21,152.26,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 7 (light gray),moderate [DB86],,,,,,sharp base,,,,,,,,,,,,,363,U1490,A,17,H,4,A,,,,,299
363-U1490A-17H-4-A,106,150,152.26,152.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,4,A,,,,,300
363-U1490A-17H-5-A,0,150,152.7,154.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,5,A,,,,,301
363-U1490A-17H-6-A,0,30,154.2,154.5,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,6,A,,,,,302
363-U1490A-17H-6-A,30,103,154.5,155.23,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,6,A,,,,,303
363-U1490A-17H-6-A,103,113,155.23,155.33,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,6,A,,,,,304
363-U1490A-17H-6-A,113,119,155.33,155.39,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,6,A,,,,,305
363-U1490A-17H-6-A,119,140,155.39,155.6,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,6,A,,,,,306
363-U1490A-17H-7-A,0,26,155.7,155.96,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,7,A,,,,,307
363-U1490A-17H-7-A,26,31,155.96,156.01,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,7,A,,,,,308
363-U1490A-17H-7-A,31,37,156.01,156.07,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,7,A,,,,,309
363-U1490A-17H-7-A,37,44,156.07,156.14,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,7,A,,,,,310
363-U1490A-17H-7-A,44,69,156.14,156.39,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,7,A,,,,,311
363-U1490A-17H-CC-A,0,9,156.39,156.48,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,17,H,CC,A,,,,,312
363-U1490A-18H-1-A,0,14,156.2,156.34,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,1,A,,,,,313
363-U1490A-18H-1-A,14,19,156.34,156.39,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,1,A,,,,,314
363-U1490A-18H-1-A,19,150,156.39,157.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,1,A,,,,,315
363-U1490A-18H-2-A,0,150,157.7,159.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,2,A,,,,,316
363-U1490A-18H-3-A,0,150,159.2,160.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,3,A,,,,,317
363-U1490A-18H-4-A,0,150,160.7,162.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,4,A,,,,,318
363-U1490A-18H-5-A,0,150,162.2,163.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,5,A,,,,,319
363-U1490A-18H-6-A,0,107,163.7,164.77,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,6,A,,,,,320
363-U1490A-18H-6-A,107,141,164.77,165.11,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,6,A,,,,,321
363-U1490A-18H-7-A,0,55,165.2,165.75,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,7,A,,,,,322
363-U1490A-18H-7-A,55,72,165.75,165.92,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,7,A,,,,,323
363-U1490A-18H-CC-A,0,15,165.92,166.07,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,18,H,CC,A,,,,,324
363-U1490A-19H-1-A,0,150,165.7,167.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,19,H,1,A,,,,,325
363-U1490A-19H-2-A,0,85,167.2,168.05,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,19,H,2,A,,,,,326
363-U1490A-19H-2-A,85,114,168.05,168.34,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1490,A,19,H,2,A,,,,,327
363-U1490A-19H-2-A,114,150,168.34,168.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,19,H,2,A,,,,,328
363-U1490A-19H-3-A,0,150,168.7,170.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,19,H,3,A,,,,,329
363-U1490A-19H-4-A,0,150,170.2,171.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1490,A,19,H,4,A,,,,,330
363-U1490A-19H-5-A,0,150,171.7,173.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,19,H,5,A,,,,,331
363-U1490A-19H-6-A,0,140,173.2,174.6,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,19,H,6,A,,,,,332
363-U1490A-19H-7-A,0,68,174.7,175.38,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,19,H,7,A,,,,,333
363-U1490A-19H-CC-A,0,15,175.38,175.53,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,19,H,CC,A,,,,,334
363-U1490A-20H-1-A,0,150,175.2,176.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,1,A,,,,,335
363-U1490A-20H-2-A,0,150,176.7,178.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,2,A,,,,,336
363-U1490A-20H-3-A,0,150,178.2,179.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,3,A,,,,,337
363-U1490A-20H-4-A,0,89,179.7,180.59,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,4,A,,,,,338
363-U1490A-20H-4-A,89,97,180.59,180.67,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 7 (light gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,4,A,,,,,339
363-U1490A-20H-4-A,97,150,180.67,181.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,4,A,,,,,340
363-U1490A-20H-5-A,0,150,181.2,182.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,5,A,,,,,341
363-U1490A-20H-6-A,0,140,182.7,184.1,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,6,A,,,,,342
363-U1490A-20H-7-A,0,73,184.2,184.93,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,7,A,,,,,343
363-U1490A-20H-CC-A,0,23,184.93,185.16,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,20,H,CC,A,,,,,344
363-U1490A-21H-1-A,0,150,184.7,186.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,1,A,,,,,345
363-U1490A-21H-2-A,0,150,186.2,187.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,2,A,,,,,346
363-U1490A-21H-3-A,0,150,187.7,189.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,3,A,,,,,347
363-U1490A-21H-4-A,0,149,189.2,190.69,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,4,A,,,,,348
363-U1490A-21H-4-A,149,150,190.69,190.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 7 (light gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,4,A,,,,,349
363-U1490A-21H-5-A,0,110,190.7,191.8,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,5,A,,,,,350
363-U1490A-21H-5-A,110,115,191.8,191.85,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,5,A,,,,,351
363-U1490A-21H-5-A,115,150,191.85,192.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,siliceous sponge spicule rich,,,,,,,,,,,,,363,U1490,A,21,H,5,A,,,,,352
363-U1490A-21H-6-A,0,14,192.2,192.34,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,6,A,,,,,353
363-U1490A-21H-6-A,14,140,192.34,193.6,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,6,A,,,,,354
363-U1490A-21H-7-A,0,73,193.7,194.43,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,7,A,,,,,355
363-U1490A-21H-CC-A,0,19,194.43,194.62,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,21,H,CC,A,,,,,356
363-U1490A-22H-1-A,0,150,194.2,195.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,22,H,1,A,,,,,357
363-U1490A-22H-2-A,0,150,195.7,197.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,22,H,2,A,,,,,358
363-U1490A-22H-3-A,0,150,197.2,198.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,22,H,3,A,,,,,359
363-U1490A-22H-4-A,0,150,198.7,200.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,22,H,4,A,,,,,360
363-U1490A-22H-5-A,0,25,200.2,200.45,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,22,H,5,A,,,,,361
363-U1490A-22H-5-A,25,30,200.45,200.5,clay-bearing nannofossil-rich [X363],biosiliceous ooze [Leg339],clay-bearing nannofossil-rich biosiliceous ooze,,5Y 7/2 (light gray),slight [DB86],,,,,,siliceous sponge spicule rich,,,,,,,,,,,,,363,U1490,A,22,H,5,A,,,,,362
363-U1490A-22H-5-A,30,150,200.5,201.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,22,H,5,A,,,,,363
363-U1490A-22H-6-A,0,140,201.7,203.1,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,22,H,6,A,,,,,364
363-U1490A-22H-7-A,0,69,203.2,203.89,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,22,H,7,A,,,,,365
363-U1490A-22H-CC-A,0,23,203.89,204.12,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,22,H,CC,A,,,,,366
363-U1490A-23H-1-A,0,150,203.7,205.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,23,H,1,A,,,,,367
363-U1490A-23H-2-A,0,150,205.2,206.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,23,H,2,A,,,,,368
363-U1490A-23H-3-A,0,150,206.7,208.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,23,H,3,A,,,,,369
363-U1490A-23H-4-A,0,150,208.2,209.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,23,H,4,A,,,,,370
363-U1490A-23H-5-A,0,150,209.7,211.2,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,23,H,5,A,,,,,371
363-U1490A-23H-6-A,0,140,211.2,212.6,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,23,H,6,A,,,,,372
363-U1490A-23H-7-A,0,67,212.7,213.37,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,23,H,7,A,,,,,373
363-U1490A-23H-CC-A,0,18,213.37,213.55,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,23,H,CC,A,,,,,374
363-U1490A-24H-1-A,0,150,213.2,214.7,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,24,H,1,A,,,,,375
363-U1490A-24H-2-A,0,150,214.7,216.2,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,24,H,2,A,,,,,376
363-U1490A-24H-3-A,0,150,216.2,217.7,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,pumice,,,,,,,,,,,,,363,U1490,A,24,H,3,A,,,,,377
363-U1490A-24H-4-A,0,150,217.7,219.2,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,24,H,4,A,,,,,378
363-U1490A-24H-5-A,0,150,219.2,220.7,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,24,H,5,A,,,,,379
363-U1490A-24H-6-A,0,140,220.7,222.1,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,24,H,6,A,,,,,380
363-U1490A-24H-7-A,0,70,222.2,222.9,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,24,H,7,A,,,,,381
363-U1490A-24H-CC-A,0,11,222.9,223.01,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,24,H,CC,A,,,,,382
363-U1490A-25H-1-A,0,150,222.7,224.2,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,foram-rich,,,,,,,,,,,,,363,U1490,A,25,H,1,A,,,,,383
363-U1490A-25H-2-A,0,150,224.2,225.7,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,foram-rich,,,,,,,,,,,,,363,U1490,A,25,H,2,A,,,,,384
363-U1490A-25H-3-A,0,150,225.7,227.2,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,foram-rich,,,,,,,,,,,,,363,U1490,A,25,H,3,A,,,,,385
363-U1490A-25H-4-A,0,121,227.2,228.41,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,25,H,4,A,,,,,386
363-U1490A-25H-4-A,121,150,228.41,228.7,clay-bearing radiolarian-rich [X363],nannofossil ooze [Leg339],clay-bearing radiolarian-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,foram-rich,,,,,,,,,,,,,363,U1490,A,25,H,4,A,,,,,387
