Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
367-U1500B-46R-3-A,0,19,1275.1,1275.29,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,3,A,257
367-U1500B-46R-3-A,19,26,1275.29,1275.36,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/10GY (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,3,A,258
367-U1500B-46R-3-A,26,113,1275.36,1276.23,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,3,A,259
367-U1500B-46R-3-A,113,117,1276.23,1276.27,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/10GY (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,3,A,260
367-U1500B-46R-3-A,117,150,1276.27,1276.6,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,3,A,261
367-U1500B-46R-4-A,0,83,1276.6,1277.43,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,4,A,262
367-U1500B-46R-4-A,83,87,1277.43,1277.47,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/10GY (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,4,A,263
367-U1500B-46R-4-A,87,150,1277.47,1278.1,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,4,A,264
367-U1500B-46R-5-A,0,150,1278.1,1279.6,calcareous rich,claystone [Leg339],,calcareous rich claystone,calcareous rich claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,very thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,5,A,265
367-U1500B-46R-6-A,0,35,1279.6,1279.95,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,6,A,266
367-U1500B-46R-6-A,35,78,1279.95,1280.38,calcareous rich,claystone [Leg339],,calcareous rich claystone,calcareous rich claystone,,GLEY 1 5/10GY (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,6,A,267
367-U1500B-46R-6-A,78,96,1280.38,1280.56,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,irregular,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,6,A,268
367-U1500B-46R-6-A,96,104,1280.56,1280.64,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/5GY (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,6,A,269
367-U1500B-46R-6-A,104,150,1280.64,1281.1,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,6,A,270
367-U1500B-46R-7-A,0,73,1281.1,1281.83,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,7,A,271
367-U1500B-46R-CC-A,0,13,1281.83,1281.96,,claystone [Leg339],,claystone,claystone,,5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,irregular,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,CC,A,272
367-U1500B-46R-CC-A,13,28,1281.96,1282.11,,claystone [Leg339],with biogenic carbonate [2014],claystone,claystone with biogenic carbonate,,GLEY 1 5/10GY (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,46,R,CC,A,273
367-U1500B-47R-1-A,0,58,1281.8,1282.38,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,gradational,inclined,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,1,A,274
367-U1500B-47R-1-A,58,61,1282.38,1282.41,,clayey sandstone [S54],,clayey sandstone,clayey sandstone,,GLEY 1 5/5G (greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,bimodal,,,,gradational,inclined,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,1,A,275
367-U1500B-47R-1-A,61,122,1282.41,1283.02,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,2.5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,1,A,276
367-U1500B-47R-2-A,0,16,1283.02,1283.18,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,5YR 3/3 (dark reddish brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,2,A,277
367-U1500B-47R-2-A,16,30,1283.18,1283.32,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 5/5G (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,inclined,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,2,A,278
367-U1500B-47R-2-A,30,95,1283.32,1283.97,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,2,A,279
367-U1500B-47R-2-A,95,99,1283.97,1284.01,,clayey sandstone [S54],,clayey sandstone,clayey sandstone,,GLEY 1 4/10GY (dark greenish gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,well [2014],,,,gradational,sub-horizontal,,intraclast,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,2,A,280
367-U1500B-47R-2-A,99,135,1284.01,1284.37,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,2,A,281
367-U1500B-47R-3-A,0,12,1284.37,1284.49,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,sub-horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,3,A,282
367-U1500B-47R-3-A,12,18,1284.49,1284.55,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 6/5G (greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,gradational,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,3,A,283
367-U1500B-47R-3-A,18,141,1284.55,1285.78,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,3,A,284
367-U1500B-47R-4-A,0,130,1285.78,1287.08,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,4,A,285
367-U1500B-47R-5-A,0,18,1287.08,1287.26,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,5,A,286
367-U1500B-47R-5-A,18,31,1287.26,1287.39,nannofossil rich,claystone [Leg339],with sand [2014],nannofossil rich claystone,nannofossil rich claystone with sand,,GLEY 1 4/10GY (dark greenish gray),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,5,A,287
367-U1500B-47R-5-A,31,116,1287.39,1288.24,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,5,A,288
367-U1500B-47R-6-A,0,127,1288.24,1289.51,clay rich,chalk [MMK88],,clay rich chalk,clay rich chalk,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,47,R,6,A,289
367-U1500B-48R-1-A,0,135,1291.5,1292.85,,chalk [MMK88],,chalk,chalk,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,48,R,1,A,290
367-U1500B-48R-2-A,0,143,1292.85,1294.28,,chalk [MMK88],,chalk,chalk,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,poor [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,48,R,2,A,291
367-U1500B-48R-3-A,0,111,1294.28,1295.39,,chalk [MMK88],,chalk,chalk,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,48,R,3,A,292
367-U1500B-48R-4-A,0,151,1295.39,1296.9,,chalk [MMK88],,chalk,chalk,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,poor [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,48,R,4,A,293
367-U1500B-48R-5-A,0,110,1296.9,1298,,chalk [MMK88],,chalk,chalk,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,coarse sand [W22_2],6,poor [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,48,R,5,A,294
367-U1500B-48R-6-A,0,141,1298,1299.41,,chalk [MMK88],,chalk,chalk,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,coarse sand [W22_2],6,poor [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,48,R,6,A,295
367-U1500B-49R-1-A,0,139,1301.2,1302.59,,chalk [MMK88],,chalk,chalk,,5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,coarse sand [W22_2],6,poor [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,49,R,1,A,296
367-U1500B-50R-1-A,0,8,1310.9,1310.98,calcareous rich,claystone [Leg339],,calcareous rich claystone,calcareous rich claystone,,2.5Y 5/2 (grayish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,50,R,1,A,297
367-U1500B-50R-1-A,8,109,1310.98,1311.99,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,planar,steeply dipping,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,50,R,1,A,298
367-U1500B-50R-1-A,109,113,1311.99,1312.03,,sandstone [Leg339],,sandstone,sandstone,,GLEY 2 8/10B (light bluish gray),lithified [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,planar,steeply dipping,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,50,R,1,A,299
367-U1500B-50R-1-A,113,129,1312.03,1312.19,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,50,R,1,A,300
367-U1500B-50R-1-A,129,131,1312.19,1312.21,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 4/5G (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,irregular,sub-horizontal,,patch or bleb,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,50,R,1,A,301
367-U1500B-50R-1-A,131,147,1312.21,1312.37,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,50,R,1,A,302
367-U1500B-50R-2-A,0,129,1312.37,1313.66,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,50,R,2,A,303
367-U1500B-50R-CC-A,0,24,1313.66,1313.9,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,50,R,CC,A,304
367-U1500B-51R-1-A,0,150,1320.6,1322.1,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,1,A,305
367-U1500B-51R-2-A,0,149,1322.1,1323.59,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,2,A,306
367-U1500B-51R-3-A,0,139,1323.59,1324.98,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,3,A,307
367-U1500B-51R-4-A,0,135,1324.98,1326.33,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,4,A,308
367-U1500B-51R-5-A,0,143,1326.39,1327.82,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,5,A,309
367-U1500B-51R-6-A,0,77,1327.82,1328.59,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,6,A,310
367-U1500B-51R-7-A,0,83,1328.59,1329.42,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,7,A,311
367-U1500B-51R-CC-A,0,15,1329.42,1329.57,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,CC,A,312
367-U1500B-52R-1-A,0,148,1330.3,1331.78,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,1,A,313
367-U1500B-52R-2-A,0,140,1331.78,1333.18,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,heavy [DB86],3,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,2,A,314
367-U1500B-52R-3-A,0,145,1333.18,1334.63,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,3,A,315
367-U1500B-52R-4-A,0,101,1334.63,1335.64,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,4,A,316
367-U1500B-52R-CC-A,0,23,1335.64,1335.87,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,CC,A,317
367-U1500B-53R-1-A,0,131,1340,1341.31,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,,,,,heavy [DB86],3,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,53,R,1,A,318
