Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1407C-14X-7-A,342,U1407,C,14,14-7,X,7,A,0,57,131,131.57,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,severely biscuited; creamy white spots ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-14X-CC-A,342,U1407,C,14,14-CC,X,CC,A,0,12,131.57,131.8,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,severely biscuited; creamy white spots ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-15X-1-A,342,U1407,C,15,15-1,X,1,A,0,150,131.6,133.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,heavy_339 [DB91],5,,"severely biscuited
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-15X-2-A,342,U1407,C,15,15-2,X,2,A,0,150,133.1,134.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,heavy_339 [DB91],5,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-15X-3-A,342,U1407,C,15,15-3,X,3,A,0,150,134.6,136.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,"severely biscuited

",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-15X-4-A,342,U1407,C,15,15-4,X,4,A,0,150,136.1,137.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,heavy_339 [DB91],5,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-15X-5-A,342,U1407,C,15,15-5,X,5,A,0,150,137.6,139.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,"severely biscuited

",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-15X-5-A,342,U1407,C,15,15-5,X,5,A,54,56,138.14,138.16,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,5YR 7/3 (pink),,,,heavy_339 [DB91],5,,pink bleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-15X-6-A,342,U1407,C,15,15-6,X,6,A,0,150,139.1,140.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-15X-7-A,342,U1407,C,15,15-7,X,7,A,0,59,140.6,141.19,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,severely biscuited ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-15X-CC-A,342,U1407,C,15,15-CC,X,CC,A,0,22,141.19,141.48,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 7/2 (light gray),,,,heavy_339 [DB91],5,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-1-A,342,U1407,C,16,16-1,X,1,A,0,150,141.2,142.7,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-2-A,342,U1407,C,16,16-2,X,2,A,0,30,142.7,143,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-2-A,342,U1407,C,16,16-2,X,2,A,30,47,143,143.17,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/1 (light gray),,,,moderate_339 [DB91],4,,gray interval with possible volcanic glass (Latest Danian event?),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-2-A,342,U1407,C,16,16-2,X,2,A,47,150,143.17,144.2,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-3-A,342,U1407,C,16,16-3,X,3,A,0,150,144.2,145.7,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-4-A,342,U1407,C,16,16-4,X,4,A,0,150,145.7,147.2,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-5-A,342,U1407,C,16,16-5,X,5,A,0,150,147.2,148.7,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-6-A,342,U1407,C,16,16-6,X,6,A,0,141,148.7,150.11,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-7-A,342,U1407,C,16,16-7,X,7,A,0,57,150.11,150.68,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-16X-CC-A,342,U1407,C,16,16-CC,X,CC,A,0,27,150.68,150.95,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1407C-17X-1-A,342,U1407,C,17,17-1,X,1,A,0,150,150.8,152.3,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-17X-2-A,342,U1407,C,17,17-2,X,2,A,0,150,152.3,153.8,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-17X-3-A,342,U1407,C,17,17-3,X,3,A,0,150,153.8,155.3,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-17X-4-A,342,U1407,C,17,17-4,X,4,A,0,150,155.3,156.8,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-17X-5-A,342,U1407,C,17,17-5,X,5,A,0,150,156.8,158.3,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-17X-6-A,342,U1407,C,17,17-6,X,6,A,0,140,158.3,159.7,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-17X-7-A,342,U1407,C,17,17-7,X,7,A,0,60,159.7,160.3,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-17X-CC-A,342,U1407,C,17,17-CC,X,CC,A,0,14,160.3,160.51,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/3 (pink),,,,complete_339 [DB91],6,,severely biscuited,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-18X-1-A,342,U1407,C,18,18-1,X,1,A,0,150,160.4,161.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-18X-2-A,342,U1407,C,18,18-2,X,2,A,0,150,161.9,163.4,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-18X-3-A,342,U1407,C,18,18-3,X,3,A,0,150,163.4,164.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-18X-4-A,342,U1407,C,18,18-4,X,4,A,0,138,164.9,166.28,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-18X-4-A,342,U1407,C,18,18-4,X,4,A,138,150,166.28,166.4,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/1 (white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-18X-5-A,342,U1407,C,18,18-5,X,5,A,0,150,166.4,167.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-18X-6-A,342,U1407,C,18,18-6,X,6,A,0,131,167.9,169.21,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-18X-7-A,342,U1407,C,18,18-7,X,7,A,0,63,169.21,169.84,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-18X-CC-A,342,U1407,C,18,18-CC,X,CC,A,0,20,169.84,170.11,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-19X-1-A,342,U1407,C,19,19-1,X,1,A,0,150,170,171.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-19X-2-A,342,U1407,C,19,19-2,X,2,A,0,150,171.5,173,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-19X-3-A,342,U1407,C,19,19-3,X,3,A,0,150,173,174.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-19X-4-A,342,U1407,C,19,19-4,X,4,A,0,130,174.5,175.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/1 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-19X-CC-A,342,U1407,C,19,19-CC,X,CC,A,0,21,175.8,176.01,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/1 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-1-A,342,U1407,C,20,20-1,X,1,A,0,150,175,176.5,clayey [Leg339],nannofossil chalk [Leg339],,clayey  nannofossil chalk ,2.5Y 8/1 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-20X-2-A,342,U1407,C,20,20-2,X,2,A,0,34,176.5,176.84,clayey [Leg339],nannofossil chalk [Leg339],,clayey  nannofossil chalk ,2.5Y 8/1 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-20X-2-A,342,U1407,C,20,20-2,X,2,A,34,40,176.84,176.9,clayey [Leg339],nannofossil chalk [Leg339],,clayey  nannofossil chalk ,2.5Y 6/2 (light brownish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-20X-2-A,342,U1407,C,20,20-2,X,2,A,40,132,176.9,177.82,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/1 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-20X-2-A,342,U1407,C,20,20-2,X,2,A,132,146,177.82,177.96,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 6/2 (light brownish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-20X-2-A,342,U1407,C,20,20-2,X,2,A,146,150,177.96,178,,nannofossil chalk [Leg339],,nannofossil chalk ,2.5Y 8/1 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-20X-3-A,342,U1407,C,20,20-3,X,3,A,0,60,178,178.6,clayey [Leg339],nannofossil chalk [Leg339],,clayey  nannofossil chalk ,10Y 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-20X-3-A,342,U1407,C,20,20-3,X,3,A,60,63,178.6,178.63,,chert [MMK88],,chert ,10Y 6/1 (greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1407C-20X-3-A,342,U1407,C,20,20-3,X,3,A,63,85,178.63,178.85,,calcareous chalk [Leg339],,calcareous chalk ,10YR 8/1 (white),,,,slight_339 [DB91],3,,"some type of diagenetic overprint, difficult to see anything in smear slides",,,,,,,,,,,,,,,,,,,,,,,,,,,,calcareous chalk ,calcareous chalk ,,,,,,
342-U1407C-20X-3-A,342,U1407,C,20,20-3,X,3,A,85,90,178.85,178.9,,chert [MMK88],,chert ,10YR 8/1 (white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1407C-20X-3-A,342,U1407,C,20,20-3,X,3,A,90,150,178.9,179.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 6/1 (greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-4-A,342,U1407,C,20,20-4,X,4,A,0,104,179.5,180.54,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-4-A,342,U1407,C,20,20-4,X,4,A,104,110,180.54,180.6,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-4-A,342,U1407,C,20,20-4,X,4,A,110,150,180.6,181,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-5-A,342,U1407,C,20,20-5,X,5,A,0,83,181,181.83,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-5-A,342,U1407,C,20,20-5,X,5,A,83,131,181.83,182.31,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/3 (pink),layering,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-5-A,342,U1407,C,20,20-5,X,5,A,131,150,182.31,182.5,sandy [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],sandy  nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandy   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-6-A,342,U1407,C,20,20-6,X,6,A,0,150,182.5,184,sandy [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],sandy  nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandy   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-7-A,342,U1407,C,20,20-7,X,7,A,0,52,184,184.52,sandy [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],sandy  nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandy   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-20X-CC-A,342,U1407,C,20,20-CC,X,CC,A,0,9,184.52,184.7,sandy [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],sandy  nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandy   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-21X-1-A,342,U1407,C,21,21-1,X,1,A,0,113,184.6,185.73,sandy [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],sandy  nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandy   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-21X-1-A,342,U1407,C,21,21-1,X,1,A,113,150,185.73,186.1,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-21X-2-A,342,U1407,C,21,21-2,X,2,A,0,150,186.1,187.6,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-21X-3-A,342,U1407,C,21,21-3,X,3,A,0,150,187.6,189.1,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-21X-4-A,342,U1407,C,21,21-4,X,4,A,0,123,189.1,190.33,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-4-A,342,U1407,C,21,21-4,X,4,A,123,128,190.33,190.38,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-4-A,342,U1407,C,21,21-4,X,4,A,128,150,190.38,190.6,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-5-A,342,U1407,C,21,21-5,X,5,A,0,150,190.6,192.1,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/3 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-6-A,342,U1407,C,21,21-6,X,6,A,0,131,192.1,193.41,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/3 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-7-A,342,U1407,C,21,21-7,X,7,A,0,56,193.41,193.97,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/4 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-CC-A,342,U1407,C,21,21-CC,X,CC,A,0,15,193.97,194.21,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/4 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-1-A,342,U1407,C,22,22-1,X,1,A,15,150,193.25,194.6,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
