Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data
340-U1396C-5H-7-A,340,U1396,C,5,5-7,H,7,A,0,28,45.9,46.18,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10,0,0,2,0,88,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-5H-7-A,340,U1396,C,5,5-7,H,7,A,28,29,46.18,46.19,minimal [drilling disturbance],1,ash [F&S84],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-5H-7-A,340,U1396,C,5,5-7,H,7,A,29,83,46.19,46.73,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10,0,0,2,0,88,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-5H-CC-A,340,U1396,C,5,5-CC,H,CC,A,0,4.5,46.73,46.775,slight [drilling disturbance],2,calcareous sand [Leg210],60,fine sand [T07],4,carbonate ooze [Leg178],40,silt-fine mud [T07],2,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,20,0,80,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-5H-CC-A,340,U1396,C,5,5-CC,H,CC,A,4.5,5.5,46.775,46.785,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,,,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,80,0,0,20,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-5H-CC-A,340,U1396,C,5,5-CC,H,CC,A,5.5,22,46.785,46.95,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,30,0,70,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-5H-CC-A,340,U1396,C,5,5-CC,H,CC,A,22,28,46.95,47.01,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1396C-6H-1-A,340,U1396,C,6,6-1,H,1,A,0,8,46.4,46.48,moderate to high [drilling disturbance],5,calcareous sand [Leg210],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,0,0,0,40,0,55,,poor [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-1-A,340,U1396,C,6,6-1,H,1,A,8,42,46.48,46.82,moderate [drilling disturbance],4,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,0,0,0,40,0,58,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-1-A,340,U1396,C,6,6-1,H,1,A,42,45,46.82,46.85,,,,,,,,,,,,void,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1396C-6H-1-A,340,U1396,C,6,6-1,H,1,A,45,99,46.85,47.39,moderate [drilling disturbance],4,calcareous sand [Leg210],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,0,0,0,40,0,58,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-1-A,340,U1396,C,6,6-1,H,1,A,99,116,47.39,47.56,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,40,0,60,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-1-A,340,U1396,C,6,6-1,H,1,A,116,120,47.56,47.6,,,,,,,,,,,,"void
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1396C-6H-1-A,340,U1396,C,6,6-1,H,1,A,120,150,47.6,47.9,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,40,0,60,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,0,20,47.9,48.1,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,20,23,48.1,48.13,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,0,45,0,0,0,0,30,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,23,61,48.13,48.51,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,61,62,48.51,48.52,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],100,granule [T07],9,,,,,100,,100,100,granule [T07],0,,0,,0,,0,,0,,0,,,poorly vesiculated pumice,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,62,77,48.52,48.67,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,77,78,48.67,48.68,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,0,45,0,0,0,0,30,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,78,91,48.68,48.81,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,91,101,48.81,48.91,slight [drilling disturbance],2,ash [F&S84],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,30,0,40,0,0,0,0,20,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,101,114,48.91,49.04,slight [drilling disturbance],2,ash [F&S84],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,50,5,0,0,25,0,0,0,0,20,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,114,115,49.04,49.05,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,60,0,20,0,0,0,0,15,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-2-A,340,U1396,C,6,6-2,H,2,A,115,150,49.05,49.4,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,0,0,0,0,0,90,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-3-A,340,U1396,C,6,6-3,H,3,A,0,65,49.4,50.05,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-3-A,340,U1396,C,6,6-3,H,3,A,65,68,50.05,50.08,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,45,0,20,0,0,15,0,15,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-3-A,340,U1396,C,6,6-3,H,3,A,68,71,50.08,50.11,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,0,0,0,0,0,0,75,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-3-A,340,U1396,C,6,6-3,H,3,A,71,72,50.11,50.12,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,0,25,0,0,0,0,50,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-3-A,340,U1396,C,6,6-3,H,3,A,72,74,50.12,50.14,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,0,0,0,0,0,0,75,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-3-A,340,U1396,C,6,6-3,H,3,A,74,80,50.14,50.2,minimal [drilling disturbance],1,ash [F&S84],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,0,25,0,0,15,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-3-A,340,U1396,C,6,6-3,H,3,A,80,130,50.2,50.7,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-3-A,340,U1396,C,6,6-3,H,3,A,130,150,50.7,50.9,,,,,,,,,,,,IW + WR SAMPLES,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,0,9,50.9,50.99,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,Hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,,0,30,0,68,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,9,10,50.99,51,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,"Volcaniclastic silt mottled by bioturbation, possibly ashufall.",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,0,40,,0,10,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,10,67,51,51.57,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,Hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,,0,30,0,68,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,67,71,51.57,51.61,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? Strong bioturbation,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,0,50,,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,71,75.5,51.61,51.655,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,Hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,,0,30,0,68,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,75.5,76,51.655,51.66,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine medium sand [T07],5,,,,,100,Hemipelagic calcareous fine to medium sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,30,,0,20,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,76,81,51.66,51.71,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,Hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,30,,0,20,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,81,88,51.71,51.78,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Normal grading. Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,0,25,,0,1,0,24,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,88,137,51.78,52.27,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,Hemipelagic ,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,,0,20,5,75,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-4-A,340,U1396,C,6,6-4,H,4,A,137,150,52.27,52.4,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,Hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,,0,50,2,46,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-5-A,340,U1396,C,6,6-5,H,5,A,0,4,52.4,52.44,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,35,2,48,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-5-A,340,U1396,C,6,6-5,H,5,A,4,12,52.44,52.52,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,5,85,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-5-A,340,U1396,C,6,6-5,H,5,A,12,18.5,52.52,52.585,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,50,0,0,0,0,10,,very well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-5-A,340,U1396,C,6,6-5,H,5,A,18.5,33,52.585,52.73,slight [drilling disturbance],2,calcareous sand [Leg210],60,fine sand [T07],4,carbonate ooze [Leg178],40,silt-fine mud [T07],2,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,0,78,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-5-A,340,U1396,C,6,6-5,H,5,A,33,49,52.73,52.89,slight [drilling disturbance],2,carbonate ooze [Leg178],60,silt-fine mud [T07],2,calcareous sand [Leg210],40,fine sand [T07],4,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,0,78,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-5-A,340,U1396,C,6,6-5,H,5,A,49,55,52.89,52.95,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,"ashfall, normal grading",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,"crystal rich ash, 30% Cpx",,,,,,,,
340-U1396C-6H-5-A,340,U1396,C,6,6-5,H,5,A,55,150,52.95,53.9,slight [drilling disturbance],2,calcareous sand [Leg210],80,fine sand [T07],4,carbonate ooze [Leg178],20,silt-fine mud [T07],2,100,"hemipelagic sediments, bioturbated dark colored part at 112-125 cm depth",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,20,0,80,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-6-A,340,U1396,C,6,6-6,H,6,A,0,150,53.9,55.4,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],60,fine sand [T07],4,carbonate ooze [Leg178],40,silt-fine mud [T07],2,100,mottled hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,40,0,59,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-7-A,340,U1396,C,6,6-7,H,7,A,0,67,55.4,56.07,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,0,,0,,100,granule [T07],0,,0,,0,,0,,,"poorly vesiculted clast, 17 mm",,0,0,15,0,0,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-CC-A,340,U1396,C,6,6-CC,H,CC,A,0,34,56.07,56.41,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-6H-CC-A,340,U1396,C,6,6-CC,H,CC,A,34,36,56.41,56.43,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
340-U1396C-7H-1-A,340,U1396,C,7,7-1,H,1,A,0,42,55.9,56.32,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,3,0,0,30,0,65,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-1-A,340,U1396,C,7,7-1,H,1,A,42,78,56.32,56.68,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,sandy hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,3,0,0,30,0,65,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-1-A,340,U1396,C,7,7-1,H,1,A,78,150,56.68,57.4,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,2,0,3,0,0,30,0,65,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-2-A,340,U1396,C,7,7-2,H,2,A,0,116,57.4,58.56,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,"single pumice clast, 19 mm",,0,0,15,0,0,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-2-A,340,U1396,C,7,7-2,H,2,A,116,118,58.56,58.58,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,0,25,0,0,0,0,50,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-2-A,340,U1396,C,7,7-2,H,2,A,118,150,58.58,58.9,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,0,0,0,0,0,90,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,0,6,58.9,58.96,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagic mud with bioturbation,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,,0,20,0,80,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,6,11.5,58.96,59.015,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,"Volcaniclastic snd-silt, possibly ash fall?",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,70,,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,11.5,55,59.015,59.45,moderate [drilling disturbance],4,carbonate ooze [Leg178],80,silt-fine mud [T07],2,carbonate ooze [Leg178],20,fine sand [T07],4,100,Calcareous ooze of mostly consisting of silt with 20 % of fine sand,1,0,,0,,100,,0,,0,,0,,0,,,Angular lava clast,angular,0,0,0,0,0,,0,15,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,55,56,59.45,59.46,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Volcaniclastic sand,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,70,,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,56,64,59.46,59.54,moderate [drilling disturbance],4,carbonate ooze [Leg178],80,silt-fine mud [T07],2,carbonate ooze [Leg178],20,fine sand [T07],4,100,Hemipelagic silt ooze,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,,0,20,0,75,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,64,71,59.54,59.61,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Volcaniclastic sand having normal grading,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,80,0,20,,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,71,141,59.61,60.31,high [drilling disturbance],6,carbonate ooze [Leg178],80,silt-fine mud [T07],2,carbonate ooze [Leg178],20,fine sand [T07],4,100,Hemipelagic silt ooze alternating with fine sand,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,,0,10,0,88,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,141,150,60.31,60.4,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1396C-7H-4-A,340,U1396,C,7,7-4,H,4,A,0,107,60.4,61.47,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-4-A,340,U1396,C,7,7-4,H,4,A,107,115,61.47,61.55,minimal [drilling disturbance],1,ash [F&S84],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,60,0,25,0,0,0,0,15,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-4-A,340,U1396,C,7,7-4,H,4,A,115,150,61.55,61.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,5,0,80,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,0,26,61.9,62.16,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,sandy hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,10,0,0,40,0,40,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,26,28,62.16,62.18,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,35,0,60,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,28,29,62.18,62.19,moderate [drilling disturbance],4,calcareous sand [Leg210],60,medium sand [T07],6,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,mixture of sandybioclastic and volcaniclastic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,0,15,0,0,30,0,30,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,29,96,62.19,62.86,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],50,fine sand [T07],4,carbonate ooze [Leg178],50,silt-fine mud [T07],2,100,mottled fine grained hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,35,0,60,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,96,99,62.86,62.89,moderate [drilling disturbance],4,calcareous sand [Leg210],85,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],15,coarse sand [T07],7,100,mixture of bioclastic and volcaniclastic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,5,0,0,35,0,50,,well [BP01],absent [alteration],0,,,,,,,,,
